FIPS,State_x,County_x,FOODINSEC_10_12,FOODINSEC_13_15,CH_FOODINSEC_12_15,VLFOODSEC_10_12,VLFOODSEC_13_15,CH_VLFOODSEC_12_15,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,State_y,County_y,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10,State_x,County_x,LACCESS_POP10,LACCESS_POP15,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15,State_y,County_y,GROC09,GROC14,PCH_GROC_09_14,GROCPTH09,GROCPTH14,PCH_GROCPTH_09_14,SUPERC09,SUPERC14,PCH_SUPERC_09_14,SUPERCPTH09,SUPERCPTH14,PCH_SUPERCPTH_09_14,CONVS09,CONVS14,PCH_CONVS_09_14,CONVSPTH09,CONVSPTH14,PCH_CONVSPTH_09_14,SPECS09,SPECS14,PCH_SPECS_09_14,SPECSPTH09,SPECSPTH14,PCH_SPECSPTH_09_14,SNAPS12,SNAPS16,PCH_SNAPS_12_16,SNAPSPTH12,SNAPSPTH16,PCH_SNAPSPTH_12_16,WICS08,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,PCH_WICSPTH_08_12,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_CACFP09,PCT_CACFP15,PCH_CACFP_09_15,FDPIR12
30053,MT,Lincoln,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Lincoln,94.2042972519937,0.10158988164778789,2.3467262660639,0.2946106567785849,0.8838319703357544,0.045715446741504545,20.52115609285315,19.78970894498908,37281.0,20.3,0,32.2,0,0,0.0,MT,Lincoln,2927.9017576602,3085.49054863737,5.382311430527823,14.87225965185249,15.672730983071926,1271.15294751329,1262.67725731858,-0.6667718633930521,6.456813874705593,6.413761656517397,154.673256818303,144.760713948502,-6.408698616494132,1.7491038880278524,1.6370090913547666,201.371846596537,2.277189263785333,470.108501049386,496.028275215212,5.513572740753955,2.3879133491613045,2.519572688653487,637.361946653166,671.897450698666,5.418507368826846,3.237476236364941,3.412899124796394,2950.05564237787,14.984790178177832,4.34549882652141,0.022072935574345556,47.3631295602442,0.24058073632470256,7.74132795012126,0.039322029512476556,22.3016559912993,0.11328112963528876,2.87553953564463,0.014606286054983644,98.1708767104648,0.4986583873137847,MT,Lincoln,8,8,0.0,0.406979702,0.418300654,2.781699346,0,0,0.0,0.0,0.0,0.0,10,8,-20.0,0.508724627,0.418300654,-17.774640523,0,0,0.0,0.0,0.0,0.0,19.416666666666668,20.0,3.00429184549356,0.9961862740068066,1.03847551793966,4.24511409525494,6,6,0.0,0.3199829,0.3078344,-3.796627,MT,Lincoln,216431.0688412017,213843.043,-1.1957737191144924,12.566062055069448,11.299447492614052,-1.2666145624553966,20.61428015103029,19.145622232722566,-7.1244686088848015,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,40.514956455887926,48.06070826306914,10.14767133661492,6.57672849915683,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,14.12255,13.36633,-5.354703,44135.33,43420.53,-1.619566,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30063,MT,Missoula,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Missoula,91.02462053632696,0.37694763904518797,2.617590279874473,1.116204173871673,2.4163075599959742,0.09423690976129699,11.397176552392978,19.970905497763017,44998.0,15.8,0,16.8,0,1,0.0,MT,Missoula,30018.1733531536,24202.8408709946,-19.37270603958339,27.464270810486465,22.143698360455815,8641.55649294623,7223.97570357377,-16.404229845972505,7.906345431290525,6.609370354325081,616.585619669125,576.673667861849,-6.4730591395715145,1.3425632967581,1.2556583805727672,1017.86447118442,2.2163142254592607,6872.31025305666,5469.36959284208,-20.414396448277074,6.287624089018802,5.004043580309133,3544.85042653019,2841.14064149096,-19.85160727156668,3.2432597064293267,2.5994205267120103,22731.5448259512,20.7975780436703,74.0893471061759,0.06778593317978736,579.036565196964,0.52977297614522,220.96882734132,0.20216912079828725,501.560822083184,0.45888875660635875,19.6980167127877,0.01802213809164558,654.97898865414,0.5992543286344248,MT,Missoula,21,21,0.0,0.193162063,0.186361861,-3.520464307,2,3,50.0,0.0183964,0.0266231,44.719303539,41,36,-12.195121951,0.377125932,0.319477477,-15.286261343,10,11,10.0,0.091981935,0.097618118,6.127489262,68.41666666666667,67.6666666666667,-1.09622411693059,0.6164941083888253,0.582680329515773,-5.48485028695949,16,14,-12.5,0.1487653,0.1261523,-15.20045,MT,Missoula,402303.2438002435,324181.6640394088,-19.41858062661423,12.566062055069448,11.299447492614052,-1.2666145624553966,17.18908681689677,15.637703029133256,-9.025399686960169,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,28.985287426057944,38.71940013232375,7.674806613074472,4.976843343380137,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,14.65892,13.95258,-4.818486,98537.25,110601.1,12.24294,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30081,MT,Ravalli,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Ravalli,93.91226499552371,0.17905102954341987,2.971749726449816,0.5097980702277927,0.7535064159952253,0.05222321695016413,19.2181438376604,21.943698398488014,48468.0,14.9,0,22.9,0,0,0.0,MT,Ravalli,1846.48132287101,1829.69181396211,-0.909270443244707,4.591866415177086,4.550113931070601,790.651936889222,785.511658082692,-0.6501316909124696,1.9662089348682534,1.9534259874731223,181.108897558894,241.110360832647,33.13004721606313,1.0695617879814208,1.4239081133446347,114.040088268069,0.6734783456450069,309.2661154812,305.864462461993,-1.099911321974032,0.7690891163861535,0.7606298181189521,432.93643031441,430.163980697723,-0.640382611062229,1.0766349107590023,1.0697403280058764,1752.90692642098,4.359163748187059,14.6195891656522,0.036356284605720185,43.7111420130464,0.10870173583270266,7.32935118210389,0.018226776042235875,9.56880799285153,0.023795901703102383,0.621171243488789,0.0015447409815199172,44.6459666810396,0.11102647637779668,MT,Ravalli,12,12,0.0,0.300330363,0.292468925,-2.61759688,0,0,0.0,0.0,0.0,0.0,18,14,-22.222222222,0.450495545,0.341213746,-24.258130907,3,3,0.0,0.075082591,0.073117231,-2.61759688,21.333333333333332,25.5833333333333,19.921875,0.5252316353579372,0.607853386555154,15.7305359455189,9,8,-11.11111,0.2218333,0.1969619,-11.21178,MT,Ravalli,297843.440625,198906.64416938118,-33.21771876124184,12.566062055069448,11.299447492614052,-1.2666145624553966,16.394359892569383,14.196633975057512,-13.405378019717459,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,34.081104400345126,38.66594360086768,10.509059534081103,8.351409978308027,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,11.09019,11.08016,-0.0903954,49993.33,56255.37,12.52575,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30083,MT,Richland,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Richland,93.25877282987892,0.1231274368971886,3.0474040632054176,0.2462548737943772,1.6006566796634516,0.010260619741432383,14.85737738559409,23.42499486969013,68196.0,7.0,0,10.2,0,0,0.0,MT,Richland,3261.65361185317,2901.2027330543,-11.051169795865382,33.466587439494866,29.768138036674536,965.683461103318,912.411413779968,-5.516512342717902,9.908510784971455,9.36190656453897,76.4166274870959,74.5567248822686,-2.433897786370342,1.8338523515021812,1.7892182597136694,44.5208927324684,1.0684159523030572,812.426006325054,700.675096737362,-13.755210778294579,8.335994318951919,7.18936072991342,468.348615182944,413.394336689393,-11.733626771178777,4.805547046818633,4.241682092031531,2757.89425916458,28.297704280367125,5.71929104721164,0.05868347062601724,61.463090880723,0.6306494036601991,7.56494918972021,0.07762106699897608,53.5199689145843,0.5491480496058311,7.3930619692e-05,7.585739759080649e-07,76.5041939182998,0.7849804424204783,MT,Richland,3,3,0.0,0.309949375,0.259156876,-16.387353144,0,0,0.0,0.0,0.0,0.0,4,4,0.0,0.413265833,0.345542502,-16.387353144,1,1,0.0,0.103316458,0.086385625,-16.387353144,5.166666666666667,8.0,54.8387096774194,0.4779525131051496,0.696742727747779,45.7765591023256,4,6,50.0,0.4364906,0.5550416,27.16003,MT,Richland,124215.66193548385,100174.95999999999,-19.3540021933549,12.566062055069448,11.299447492614052,-1.2666145624553966,4.890895410082769,2.9876584575864187,-38.91387553642538,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,18.831942789034564,17.479074347612013,8.28367103694875,4.775972427375677,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,17.1483,16.64308,-2.946195,39286.75,29985.28,-23.67585,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,1
30085,MT,Roosevelt,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Roosevelt,35.5779376498801,0.11510791366906474,1.2661870503597124,0.4316546762589928,59.7410071942446,0.019184652278177457,10.80095923261391,31.760191846522783,39147.0,24.3,0,32.7,1,0,1.0,MT,Roosevelt,6021.48857900311,6021.32002515622,-0.0027992056229718554,57.76008229259578,57.75846546912442,2743.82679993275,3184.16656745938,16.048380587922775,26.3196815341271,30.543564196253048,133.797743806105,140.776367006373,5.215800357875377,3.765768190433577,3.962183141186969,328.798377093828,9.254105744267605,1921.24450935401,1921.24450935401,0.0,18.42920392665717,18.42920392665717,657.528891867608,657.528891867608,0.0,6.307231576667702,6.307231576667702,2198.21110584128,21.08595784979645,6.33835366790959,0.06079955556747809,60.779999161935,0.5830215746948202,8.7126047800748,0.08357414657146091,3660.1715290944,35.109559032080575,0.0,0.0,147.886430279202,1.4185748707837122,MT,Roosevelt,5,5,0.0,0.483839752,0.44122838,-8.806918461,0,0,0.0,0.0,0.0,0.0,8,6,-25.0,0.774143604,0.529474056,-31.605188846,0,0,0.0,0.0,0.0,0.0,12.500000000000002,11.9166666666667,-4.66666666666667,1.1439553399835272,1.05410585286746,-7.85428276573787,6,4,-33.33333,0.593883,0.3660657,-38.36064,MT,Roosevelt,394398.7144000001,323337.4439160839,-18.017622240990804,12.566062055069448,11.299447492614052,-1.2666145624553966,41.16706634692246,33.82608695652174,-17.832165470662716,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,82.43123336291038,75.5688622754491,2.484472049689441,1.5568862275449102,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,46.90775,34.33617,-26.80064,78984.84,93797.85,18.75425,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30087,MT,Rosebud,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Rosebud,60.175457597747204,0.24910646593739846,3.3900140799306833,0.45489006823351025,33.32611285605979,0.03249214773096502,11.45889743312033,29.589515866998813,51732.0,18.8,0,25.0,1,0,1.0,MT,Rosebud,2227.54085782575,2227.54420992285,0.00015048420269707046,24.125862209744938,24.12589851535633,944.648820187473,902.751405756893,-4.435237046320048,10.23122300647106,9.777444013396435,115.204492231424,54.3925261409043,-52.78610661150259,3.3933576504101324,1.6021362633550604,85.289276922478,2.5122025603086304,673.905677439295,671.935659436936,-0.2923284471863559,7.298880942697878,7.277544237376107,289.639428963638,289.514209099501,-0.043233017198339795,3.1370023715329576,3.135646150758161,1294.5449767614,14.020848876436695,4.90997772092498,0.05317857382134713,81.3481306221142,0.8810584926038579,9.00000001093223,0.09747644331129882,833.799753946692,9.030648261092733,0.0,0.0,85.2895041296755,0.9237463893607224,MT,Rosebud,5,6,20.0,0.545018531,0.643362642,18.044177568,0,0,0.0,0.0,0.0,0.0,4,3,-25.0,0.436014825,0.321681321,-26.22238902,0,0,0.0,0.0,0.0,0.0,9.0,8.33333333333333,-7.40740740740742,0.9578544061302681,0.897311654283766,-6.32066329277486,5,5,0.0,0.5464481,0.5321413,-2.618141,MT,Rosebud,257113.27333333332,218333.76359999998,-15.082655683457395,12.566062055069448,11.299447492614052,-1.2666145624553966,29.47759846925882,27.09241731362331,-8.091504326999132,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,49.94292237442922,47.97794117647059,7.363013698630137,3.9828431372549016,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,47.54819,46.44128,-2.327976,87013.2,87272.46,0.2979523,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,1
30089,MT,Sanders,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Sanders,90.4232016121966,0.14895294839218434,2.041531586786997,0.28038202050293526,4.161920616840445,0.008761938140716727,21.51932007360028,20.625602383247173,36564.0,18.7,0,28.3,0,0,0.0,MT,Sanders,4776.6321271723,4809.26978037504,0.6832775129798581,41.85255521924384,42.13852431766442,2487.5103962142002,2488.5527475314,0.041903395410381065,21.79541221601858,21.80454523378078,162.657682449312,119.424655656885,-26.5791483939896,3.1762874916874053,2.3320573258520794,402.937302272846,7.868332401344386,1006.65098775263,1010.86072013303,0.4181918491728955,8.820213683979935,8.857099098685971,961.24844825187,965.899176067279,0.4838216200886315,8.422399441442828,8.463148830870752,4276.31792316555,37.46883311281478,9.00000010760778,0.07885744420930325,96.7905139014319,0.8480724954125277,14.0000000051975,0.12266713401557433,270.775664060794,2.3725196185121704,0.999999996041879,0.008761938106035915,238.176192585368,2.0868850660244282,MT,Sanders,7,11,57.142857143,0.610234504,0.967969025,58.622466938,0,0,0.0,0.0,0.0,0.0,8,8,0.0,0.697410862,0.703977473,0.94156987,2,0,-100.0,0.174352716,0.0,-100.0,19.916666666666668,16.9166666666667,-15.0627615062762,1.7458508648901359,1.4666782266921,-15.9906349283508,6,5,-16.66667,0.5428882,0.4382889,-19.26718,MT,Sanders,82805.24033472803,93983.54187192119,13.499509803976789,12.566062055069448,11.299447492614052,-1.2666145624553966,18.6483250094921,16.562094968775774,-11.18722480251939,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,52.522460262612306,51.67151162790697,9.813407049067035,6.613372093023257,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,14.06813,12.76853,-9.237884,25913.5,29132.69,12.42282,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30093,MT,Silver Bow,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Silver Bow,92.14912280701755,0.30116959064327486,3.6637426900584793,0.47076023391812866,1.7163742690058479,0.06432748538011696,16.415204678362574,21.005847953216374,42658.0,16.7,0,21.9,0,0,0.0,MT,Silver Bow,8469.33349689436,4056.98823177655,-52.09790435972068,24.764133031854854,11.862538689405117,3124.08567102095,1397.52893967035,-55.26598541666631,9.134753424037866,4.086341928860672,363.491063765288,274.570603568151,-24.462901309330228,2.4343092939009376,1.8388066137700978,221.517732021144,1.4835101260457007,1552.71904968901,796.960227876568,-48.6732498041942,4.5401141803772225,2.330293063966573,1291.78145164118,817.925015144946,-36.68239978939238,3.7771387474888307,2.3915936115349297,3876.12622666105,11.333702417137575,16.5746956674411,0.048464022419418426,105.292152111658,0.3078717898001696,36.2370709499555,0.10595634780688744,29.1191643906222,0.08514375552813509,0.0,0.0,98.9310758408416,0.2892721515814082,MT,Silver Bow,6,7,16.666666667,0.176429076,0.201845444,14.405997693,1,1,0.0,0.0294048,0.0288351,-1.937716263,12,16,33.333333333,0.352858151,0.461361015,30.749711649,5,4,-20.0,0.14702423,0.115340254,-21.55017301,30.500000000000004,30.0833333333333,-1.36612021857924,0.8865505915181817,0.870643166536432,-1.79430538244961,5,6,20.0,0.1525506,0.1744034,14.32492,MT,Silver Bow,305597.4695081968,258288.08509695285,-15.480947694815587,12.566062055069448,11.299447492614052,-1.2666145624553966,18.469785575048732,17.18287592662213,-6.967648017338747,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,33.8885187652676,46.84294506496467,7.350655118809682,5.630271255983588,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,14.04534,15.24987,8.576032,92070.0,87440.22,-5.028545,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
30111,MT,Yellowstone,14.1,12.2,-1.9,5.6,5.6,0.0,8.4,9.0,MT,Yellowstone,88.16735598626767,0.5757846078987916,4.700213553915606,0.6183602303138431,3.6337955829481254,0.07028356716135485,14.102668072338009,23.680155705133405,57326.0,10.4,0,14.1,0,1,0.0,MT,Yellowstone,39294.8170752782,37946.9143699542,-3.4302302584633244,26.555576105802587,25.64465869891209,9823.77213196342,10191.595358584,3.7442157826910516,6.638939888602858,6.887516123715296,577.918379103125,601.442507799378,4.07049326459564,0.952528973996448,0.9913016017262953,1313.42361708461,2.1647936726737376,9808.45888857211,9585.24136829398,-2.2757654674803303,6.628591144657172,6.477739956406604,5440.0580986859,5236.00595378403,-3.750918486535308,3.6764104686602197,3.538511308750324,35018.4724282959,23.665607296174883,158.81999566573,0.10733111376863866,1404.08864641009,0.9488880642351865,244.046402252774,0.1649274202232679,1244.12380796888,0.8407832616771282,14.8730645516771,0.010051269531855419,1266.57863383422,0.8559583122713892,MT,Yellowstone,19,18,-5.263157895,0.129723825,0.115655962,-10.844471138,4,5,25.0,0.0273103,0.0321267,17.635767249,71,50,-29.577464789,0.484757451,0.321266561,-33.726328311,13,16,23.076923077,0.088758406,0.1028053,15.825986214,92.91666666666667,101.333333333333,9.05829596412555,0.611768785416749,0.639581242596952,4.54623672262993,14,14,0.0,0.0981753,0.0921768,-6.110009,MT,Yellowstone,348365.7652735426,281852.9167105262,-19.092820016567757,12.566062055069448,11.299447492614052,-1.2666145624553966,14.062345128357617,12.578636388736678,-10.550933902403983,70,73.941,0.0,1.0,0,0,1,1,1,1,8.88748488444485,7.926020432760959,-0.9614644516838915,25.57831820048364,30.042270531400966,8.043984121914495,6.176673567977916,2.625055257033669,3.031227988990744,0.4061727319570747,0.6883154579179868,0.874873783700841,0.18655832578285425,12.89239,13.45715,4.380631,131320.0,145992.8,11.17333,2.1203316139976964,1.7886249272713366,-0.33170668672635983,1.409349233683662,1.3347948446631923,-0.07455438902046962,0
31001,NE,Adams,17.0,15.9,-1.1,5.5,6.2,0.7,7.3,8.1,NE,Adams,88.46766994005867,0.6982527738808826,8.11121030480806,1.3901288101007525,0.33159035837265655,0.028695319474556814,15.42532840198954,23.966968498915957,48579.0,12.7,0,16.3,0,0,0.0,NE,Adams,7652.95910062636,9156.12519440274,19.64163239358425,24.40045625757671,29.193104178047253,2424.9899836134,2914.13987173387,20.171212723592514,7.731762478042979,9.291352734771936,161.491039934952,249.727192982808,54.63842023891679,1.2954519487802985,2.0032664285481148,406.188628135124,3.258371796367111,1762.04338079866,2198.04648859145,24.744175571612082,5.618044193338414,7.008182912228829,1664.41287009579,1958.15631867709,17.648472555033454,5.306762116106969,6.243324571729021,8276.58365974678,26.3888013638145,62.5874917579349,0.1995520079005704,924.302294507026,2.947016625771668,138.965746735223,0.44307405539861944,31.9200644660741,0.1017729386113828,3.43733190745115,0.010959481913822058,642.630869487795,2.0489442337960564,NE,Adams,8,5,-37.5,0.255754476,0.158947134,-37.851670534,1,1,0.0,0.0319693,0.0317894,-0.562672855,12,16,33.333333333,0.383631714,0.508630829,32.58310286,2,1,-50.0,0.063938619,0.0317894,-50.281336428,14.75,15.0833333333333,2.25988700564971,0.4688642359897009,0.476055211884021,1.53370108921645,7,6,-14.28571,0.2111678,0.1907244,-9.681087,NE,Adams,359691.93898305076,329010.96662983426,-8.52979147655078,9.49562077236101,9.126450619679138,-0.36917015268187114,11.329337244399099,11.213128594797109,-1.0257321067870984,66,79.024,1.0,1.0,0,0,0,1,1,1,13.551342827833837,12.711650045617793,-0.8396927822160443,31.069786878395323,43.109397199106965,11.951525282072712,7.306677491374061,3.228286019462112,3.708869912825192,0.4805838933630797,0.46381564483065135,0.6421824817133304,0.17836683688267901,18.16536,20.88136,14.95156,86023.34,109484.4,27.27295,2.537265830985868,1.9829676034574597,-0.5542982275284085,2.2861831028170134,2.3593099847589114,0.07312688194189798,0
31003,NE,Antelope,17.0,15.9,-1.1,5.5,6.2,0.7,7.3,8.1,NE,Antelope,96.00598354525056,0.2842183994016455,2.662677636499626,0.2991772625280479,0.13462976813762154,0.0,21.002243829468963,23.545250560957367,48546.0,12.2,0,16.7,0,0,1.0,NE,Antelope,2759.89440083995,1349.93339355155,-51.08749837889778,41.28488258548915,20.19346886389753,1052.68894832783,499.750688102511,-52.52627199170728,15.747029892712492,7.475702140650875,73.2584788866456,44.2324976022946,-39.62132673988975,2.5786159410998097,1.5569340937097713,28.3038357655333,0.9962631385263394,627.222949838445,308.749583451305,-50.77514565899889,9.382542256371652,4.618542759181825,616.487497153139,265.999629111381,-56.85238867945684,9.221952089052191,3.9790520435509498,1320.4102237774,19.75183580818848,5.99999999359716,0.08975317866263516,22.5231698330026,0.33692101470460134,5.99999993294477,0.08975317775534436,0.999999958963599,0.014958862512544472,0.0,0.0,16.5231699675787,0.24716783795929245,NE,Antelope,5,5,0.0,0.741949844,0.781494217,5.32979056,0,0,0.0,0.0,0.0,0.0,7,6,-14.285714286,1.038729782,0.93779306,-9.717322378,0,0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.9167303284950344,0.948017064307158,3.41286143150577,4,4,0.0,0.6042296,0.6111535,1.145908,NE,Antelope,37927.636666666665,38339.115,1.0849036995098804,9.49562077236101,9.126450619679138,-0.36917015268187114,6.232859636000997,6.486402000625195,4.067833698030631,66,79.024,1.0,1.0,0,0,0,1,1,1,13.551342827833837,12.711650045617793,-0.8396927822160443,32.327586206896555,29.955947136563875,14.76293103448276,19.05286343612335,3.228286019462112,3.708869912825192,0.4805838933630797,0.46381564483065135,0.6421824817133304,0.17836683688267901,9.141023,8.180976,-10.50262,15128.39,13386.12,-11.51656,2.537265830985868,1.9829676034574597,-0.5542982275284085,2.2861831028170134,2.3593099847589114,0.07312688194189798,0
31011,NE,Boone,17.0,15.9,-1.1,5.5,6.2,0.7,7.3,8.1,NE,Boone,97.78383287920073,0.4178019981834696,1.1807447774750226,0.18165304268846502,0.19981834695731154,0.018165304268846504,21.14441416893733,23.68755676657584,54070.0,9.2,0,12.7,0,0,1.0,NE,Boone,1587.30761147872,1021.48125662599,-35.64692506738576,28.83392573076694,18.555517831534786,488.940613672962,305.382345448336,-37.5420374359416,8.881755016765885,5.547363223403016,40.3318903094044,41.3663210809814,2.564796154212976,1.7265364002313526,1.7708185394255738,11.1178900883832,0.47593707570133564,376.806630544242,251.455138909246,-33.266795611835214,6.844807094354986,4.567759108251517,308.45283839835,185.15122007399,-39.9742206830085,5.603139662095368,3.3633282483921887,1001.9681738372,18.201056745453222,6.99999988079071,0.1271571277164525,15.3639558441937,0.27909093268290097,0.0,0.0,0.513084001839161,0.00932032700888576,0.0,0.0,11.9999996234546,0.2179836443860963,NE,Boone,4,4,0.0,0.725426188,0.747244536,3.007659256,0,0,0.0,0.0,0.0,0.0,6,4,-33.333333333,1.088139282,0.747244536,-31.328227162,1,0,-100.0,0.181356547,0.0,-100.0,7.0,6.75,-3.57142857142857,1.2922281705741185,1.26594148537134,-2.03421391062051,4,5,25.0,0.7303268,0.9230201,26.38454,NE,Boone,28400.04857142857,25808.034074074076,-9.1267960011947,9.49562077236101,9.126450619679138,-0.36917015268187114,5.2679382379654855,5.461126849228832,3.667252775878358,66,79.024,1.0,1.0,0,0,0,1,1,1,13.551342827833837,12.711650045617793,-0.8396927822160443,20.0,22.505543237250556,14.399999999999999,13.082039911308204,3.228286019462112,3.708869912825192,0.4805838933630797,0.46381564483065135,0.6421824817133304,0.17836683688267901,13.05735,10.1459,-22.29742,17878.77,10992.06,-38.51891,2.537265830985868,1.9829676034574597,-0.5542982275284085,2.2861831028170134,2.3593099847589114,0.07312688194189798,0
